"gender","genderLooking","age","name","counts_details","counts_pictures","counts_profileVisits","counts_kisses","counts_fans","counts_g","flirtInterests_chat","flirtInterests_friends","flirtInterests_date","country","city","location","distance","isFlirtstar","isHighlighted","isInfluencer","isMobile","isNew","isOnline","isVip","lang_count","lang_fr","lang_en","lang_de","lang_it","lang_es","lang_pt","verified","shareProfileEnabled","lastOnlineDate","lastOnlineTime","birthd","crypt","freetext","whazzup","userId","pictureId","isSystemProfile","country_full","country_pop"
FALSE,"none",22,"Emy",0.73,4,2100,77,0,0,TRUE,TRUE,FALSE,"FR","Paris","Bussang",0,1,1,0,1,0,1,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2015-04-26 18:32:26,1430073146,0,NA,"@EmySierraEcho","syso.println (""Hello :) "");
@EmySierraEcho","54e9ea96e56da1ff118b45e5","54e9eb5ee66da13f798b459a",NA,"France",68170230
FALSE,"M",25,"nada",0.54,3,1463,58,3,0,TRUE,TRUE,FALSE,"CH","Zürich","Zürich",170,0,0,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-06 16:02:54,1428336174,0,NA,NA,NA,"54ea0dc2076ea1a9208b482f","54ef17c30a6ea184628b4d70",NA,"Switzerland",8849850
FALSE,"M",19,"océane",0.92,2,2828,56,0,0,TRUE,FALSE,FALSE,"FR","Vienne","Estrablin",174,0,0,0,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2015-05-02 08:49:27,1430556567,0,NA,NA,"⚠🔞  Xses 🎉🍻        💋✌","54ea0eb9ca6da1bb5a8b46fc","55299328150ba08f5c8b47b6",NA,"France",68170230
FALSE,"M",24,"Jenni",0.73,7,8015,285,0,0,FALSE,FALSE,TRUE,"DE","Buggingen","Buggingen",167,0,0,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,2015-04-26 18:40:48,1430073648,0,NA,NA,"sonntags langeweile... einfach schreiben :)","54ea0ee7180ba0ca518b4680","5533969bc76da1ba158b4b52",NA,"Germany",84482270
FALSE,"M",24,"tati",0.42,6,990,20,0,0,FALSE,TRUE,FALSE,"DE","Ditzingen","Ditzingen",314,1,1,0,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-06 16:10:49,1428336649,0,NA,NA,NA,"54ea14e60a6ea164658b46bc","54ea14ebe86da1eb5f8b4a40",NA,"Germany",84482270
FALSE,"M",20,"Ludivine",0.69,4,1008,44,0,0,FALSE,FALSE,FALSE,"FR","Évreux","Châtel",32.7,0,0,0,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2015-04-05 17:03:54,1428253434,0,NA,NA,"Recherche l'amour","54ea20d2cc6da1a8648b4664","54ea22c0e76da178078b4572",NA,"France",68170230
FALSE,"M",22,"Emily",0.88,4,2360,87,0,0,TRUE,TRUE,TRUE,"DE","Heidelberg","Mannheim",357,0,0,0,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-06 14:54:25,1428332065,0,NA,NA,"Engländerin :)","54ea3d6fc76da10c238b4669","54f19581086ea105328b49c0",NA,"Germany",84482270
FALSE,"M",22,"Raza",0.58,3,2853,161,0,0,TRUE,TRUE,TRUE,"CH","Kloten","Kloten",181,0,0,0,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-06 14:26:03,1428330363,0,NA,NA,NA,"54ea3ec9c76da1d8138b4b32","54ea3f5c1c0ba08b978b45b3",NA,"Switzerland",8849850
FALSE,"F",22,"Danie",0.77,7,5810,209,0,0,FALSE,TRUE,FALSE,"US","New York","Waldbronn",299,0,0,0,1,0,1,0,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,2015-04-27 19:29:47,1430162987,0,NA,NA,"Make it count","54ea5653086ea134848b46e4","54fc87b7e86da1d9468b463d",NA,"United States of America",334914900
FALSE,"none",21,"Estelle",0.77,4,1343,43,0,0,TRUE,TRUE,TRUE,"FR","Chambéry","Chambéry",120,0,0,0,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2015-04-26 08:16:03,1430036163,0,NA,NA,"Etudes sur Chambéry la semaine de retour sur Grenoble le weekend :)","54ea5802066ea1d4878b48b4","54ea580c076ea10b598b4660",NA,"France",68170230
FALSE,"M",23,"lin",0.46,4,2394,101,54,0,FALSE,TRUE,FALSE,"DE","Ravensburg","Ravensburg",265,0,0,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-06 16:01:59,1428336119,0,NA,NA,NA,"54ea5b51140ba0c31f8b4dbe","551459c8c96da140838b4681",NA,"Germany",84482270
FALSE,"M",24,"Marion",0.92,12,3836,304,0,0,FALSE,FALSE,FALSE,"FR","Marseille","Marseille",370,0,0,0,0,0,1,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2015-04-06 14:47:06,1428331626,0,NA,NA,"A la recherche d'un homme qui me fera vivre une vraie histoire d'amour !!","54ea5e6a1a0ba0ea1a8b4603","5519c86a1a0ba0d5448b49e4",NA,"France",68170230
FALSE,"M",19,"Diana",0.35,4,2509,191,0,0,FALSE,TRUE,FALSE,"CH","Pully","Pully",2.5,0,0,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2015-04-26 09:43:29,1430041409,0,NA,"Insta: diana_trend","Instagram: diana_trend ✌️","54ea68c71a0ba02f2a8b4bc0","55315158ed6da1417d8b4979",NA,"Switzerland",8849850
FALSE,"none",20,"Mira",0.42,5,2102,52,1,0,TRUE,TRUE,TRUE,"DE","Mainz","Wiesbaden",414,1,1,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-06 14:32:15,1428330735,0,NA,NA,"єιи füя ιммєя υи∂ єωιg? ∂αѕ gιвт єѕ иυя ιм мäя¢нєи! 😉","54ea86210a6ea129258b4641","551982991a0ba083168b47c2",NA,"Germany",84482270
FALSE,"M",21,"Miinii Scud",0.81,5,3275,390,0,0,FALSE,TRUE,FALSE,"CH","Lausanne","Cheseaux-sur-Lausanne",7.9,0,0,0,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2015-04-06 10:42:30,1428316950,0,NA,NA,"Roule bas ou roule pas, si sa frotte pas, rabaisse plus bas. German Look is the Life style","54eadcec170ba0a1098b4891","54eae1851c0ba0cc248b4f95",NA,"Switzerland",8849850
FALSE,"M",20,"Vanessa",0.77,4,3679,68,0,0,TRUE,TRUE,TRUE,"DE","Frankfurt am Main","Frankfurt am Main",429,0,0,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,2015-04-06 14:24:03,1428330243,0,NA,NA,"Muss die Mehrheit der Männer nur ans Ficken denken..... -.-Er sollte nicht Rauchen !","54eb4ce4c86da1963c8b47c0","54fc7ce10b6ea151568b4e84",NA,"Germany",84482270
FALSE,"M",20,"Amati Océane",0.88,3,3413,235,2,0,TRUE,TRUE,TRUE,"FR","Mercury","Mercury",97,0,0,0,1,0,1,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2015-04-26 18:40:06,1430073606,0,NA,NA,"Plan culs DEGAGEZ!","54eb616e0b6ea11e7a8b4c0a","551f49b5180ba0e7488b4767",NA,"France",68170230
FALSE,"none",26,"Sandra",0.58,2,440,8,0,0,TRUE,TRUE,FALSE,"DE","Köln","Oberkirch",247,0,0,0,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,2015-04-06 16:03:34,1428336214,0,NA,NA,NA,"54eb639eea6da1f3768b49da","54eb63a20a6ea1597f8b4db3",NA,"Germany",84482270
FALSE,"M",22,"nat",0.73,1,878,25,0,0,FALSE,TRUE,FALSE,"CH","Bern","Bern",77.5,0,0,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-06 15:10:16,1428333016,0,NA,NA,NA,"54eb7acfc56da19f658b49f3","54eb7ae0066ea1f1568b4d76",NA,"Switzerland",8849850
FALSE,"none",22,"Anni ka",0.27,1,5136,280,8,0,FALSE,TRUE,TRUE,"DE","Bingen am Rhein","Weisel",411,0,0,0,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,2015-04-06 16:14:00,1428336840,0,NA,NA,"Girls just wanna have fun :p","54eb7bac190ba0956f8b4665","54eb7c07ca6da1ee738b45a4",NA,"Germany",84482270
FALSE,"M",21,"Meelat'",0.5,2,2895,86,0,0,FALSE,FALSE,TRUE,"CH","Brislach","Sissach",137,0,0,0,0,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-03-29 14:55:37,1427640937,0,NA,NA,"Insta: STEPHANIIE0                  NUUR ERNSTII SACHE!","54eb7dcac96da1127a8b4674","54eb7e551b0ba079418b471b",NA,"Switzerland",8849850
FALSE,"M",26,"schülie",0.35,5,2236,118,0,0,TRUE,FALSE,FALSE,"CH","Zürich","Zürich",173,0,0,0,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-06 16:11:26,1428336686,0,NA,NA,NA,"54eb8cbdc96da1f9948b4c95","54eb8cc10b6ea1b9748b4e87",NA,"Switzerland",8849850
FALSE,"none",23,"no name1991",0.6,4,3098,47,0,0,TRUE,FALSE,FALSE,"DE","Hamburg","Burgdorf",0,0,0,0,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,2015-04-27 19:13:45,1430162025,0,NA,"nur zu Besuch in der Schweiz!!! Suche keine Abenteuer oder sonstiges","mir geht's gut, danke!","54eb9418160ba0166b8b4b9e","551a8700160ba0905f8b4580",NA,"Germany",84482270
FALSE,"M",21,"fdp",0.38,1,1037,40,0,0,TRUE,TRUE,FALSE,"CH","Lausanne","Echallens",13.6,0,0,0,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2015-04-01 20:44:20,1427921060,0,NA,NA,""" Just trying to be a GOOD WOMAN in a World full of bad bitches ""","54ebb282c76da1d40b8b45bd","54f32ba40a6ea15a1b8b4d7d",NA,"Switzerland",8849850
FALSE,"M",22,"perretgentilfabie",0.81,4,759,51,0,0,TRUE,TRUE,FALSE,"CH","Lausanne","Lausanne",0.1,0,0,0,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2015-04-06 14:44:27,1428331467,0,NA,NA,"Je suis sur le site pour trouver un homme serieux pour Uniquement quelque chose de serieux","54ebcbad1a0ba0b53a8b48e0","54ebccea0a6ea169918b4822",NA,"Switzerland",8849850
FALSE,"M",25,"leana",0.92,3,4182,205,0,0,FALSE,FALSE,FALSE,"CH","Küssnacht am Rigi","Küssnacht am Rigi",151,0,0,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-19 15:09:47,1429456187,0,NA,NA,"Ich be wenni be","54ec4429076ea1650e8b482e","54f48d91140ba0a8418b4a35",NA,"Switzerland",8849850
FALSE,"M",26,"aty",0,0,141,8,0,0,TRUE,TRUE,TRUE,"AT","Bludenz","Bludenz",252,0,0,0,0,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-06 16:00:42,1428336042,0,NA,NA,NA,"54ec53dce86da1bf1b8b4bcd",NA,NA,"Austria",9132380
FALSE,"M",25,"Dilaria",0.42,4,1042,35,0,0,FALSE,TRUE,FALSE,"CH","Luzern","Littau",137,0,0,0,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-08 15:34:01,1428507241,0,NA,NA,"Das sind keine Macken, das sind Special Efffects!!","54ec56ba140ba0214e8b4f23","54fc35af170ba015228b4cc1",NA,"Switzerland",8849850
FALSE,"M",23,"electra",0,3,4303,221,0,0,TRUE,FALSE,FALSE,"DE","Stuttgart","Grenchen",93.3,0,0,0,1,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,2015-04-26 13:18:24,1430054304,0,NA,NA,"...","54ec581dca6da1cf3e8b45c3","553b06b21a0ba0c40b8b4684",NA,"Germany",84482270
FALSE,"M",22,"✌☀☀",0.54,2,1755,60,0,0,TRUE,TRUE,TRUE,"DE",NA,"Köln",490,1,1,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,2015-04-06 14:58:40,1428332320,0,NA,NA,NA,"54ec774dc86da1b77f8b4737","551bbc681a0ba051118b4a3c",NA,"Germany",84482270
FALSE,"M",23,"jennyfee",0.73,9,3725,236,0,0,FALSE,TRUE,FALSE,"DE","Eilendorf","Aachen",475,0,0,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-06 16:08:38,1428336518,0,NA,NA,"Instagram: JENNYFEE91_","54ec8955c76da106478b4a87","55045428140ba0102b8b45ed",NA,"Germany",84482270
FALSE,"M",20,"Charlotte",0.69,3,1159,18,0,0,FALSE,TRUE,FALSE,"FR",NA,"Seynod",86.4,0,0,0,1,0,1,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2015-04-06 15:40:12,1428334812,0,NA,NA,"Clique ici et écris quelque chose sur toi!femme","54ecaeb6066ea1775c8b4ca3","54f2f767ca6da12e748b4d9a",NA,"France",68170230
FALSE,"M",25,"jay",0.65,3,1477,47,0,0,FALSE,TRUE,FALSE,"DE","Laupheim","Ochsenhausen",303,0,0,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-06 16:13:54,1428336834,0,NA,NA,"was ist denn nur mit Carsten los?","54ecb7fcc96da15c188b4cd5","5520016c1c0ba04c968b4814",NA,"Germany",84482270
FALSE,"M",19,"Bianca",0.96,8,1912,99,14,0,TRUE,TRUE,FALSE,"DE","Ditzingen","Ditzingen",313,0,0,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,2015-04-06 14:23:46,1428330226,0,NA,NA,"I'm not a stop along the way, I'm a destination","54ecba8c160ba0f94e8b4c3d","550967d2c76da1520c8b4e8b",NA,"Germany",84482270
FALSE,"M",20,"vicnolo",0.35,2,604,25,0,0,TRUE,TRUE,TRUE,"FR","Albertville","Gilly-sur-Isère",101,0,0,0,1,0,1,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2015-04-06 15:29:33,1428334173,0,NA,NA,NA,"54ecd106170ba0af0e8b4b91","54ecd10dc46da1845a8b4568",NA,"France",68170230
FALSE,"M",25,"Ele",0.92,4,2108,111,0,0,TRUE,FALSE,FALSE,"CH","Zürich","Glattbrugg",0,0,0,0,1,0,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,2015-04-08 13:15:43,1428498943,0,NA,NA,"🙈🙉🙊👱","54ecd672c96da1a18f8b45e3","551eaa3d0b6ea13b558b4f94",NA,"Switzerland",8849850
FALSE,"M",25,"0o_Sunshine_o0",0,6,1354,64,0,0,TRUE,FALSE,FALSE,"CH","Bern","Ittigen",81.2,0,0,0,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-06 12:25:08,1428323108,0,NA,NA,NA,"54ecd8e1ca6da1487e8b4b00","54ecd92e150ba0021c8b4b4b",NA,"Switzerland",8849850
FALSE,"M",23,"Lila",0.73,3,2941,85,1,0,FALSE,TRUE,FALSE,"DE","Limburg","Limburg a.d. Lahn",443,0,0,0,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-26 18:51:13,1430074273,0,NA,NA,NA,"54ece597190ba063608b499c","54f648a6c76da1b5498b4754",NA,"Germany",84482270
FALSE,"M",24,"kony",0.69,1,296,10,1,0,FALSE,FALSE,TRUE,"ES",NA,"Basilea",135,0,0,0,1,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,2015-04-03 16:40:03,1428079203,0,NA,NA,"Never say never!","54ecee230a6ea1d5708b4d16","550c4d8acb6da16b2f8b4734",NA,"Spain",48373340
FALSE,"M",19,"Lena",0.85,8,2346,52,0,0,FALSE,TRUE,TRUE,"CH","Zürich","Zürich",0,0,0,0,1,0,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,2015-04-26 11:41:48,1430048508,0,NA,NA,"Forget everything around you...","54ed963c1c0ba0b2898b4afd","5538234fe86da1aa438b48f5",NA,"Switzerland",8849850
FALSE,"M",21,"Anna",0.23,1,781,11,0,0,FALSE,FALSE,FALSE,"DE","Essingen","Essingen",359,0,0,0,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-06 14:31:16,1428330676,0,NA,NA,NA,"54eda48ccd6da1811b8b4580","54eda55be66da1e1668b456f",NA,"Germany",84482270
FALSE,"M",22,"shneqq.. ;)",0.19,2,2288,38,0,0,TRUE,TRUE,TRUE,"CH","Zürich","Bülach",182,0,0,0,1,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-06 04:37:49,1428295069,0,NA,NA,"if you can dream it, you can do it...","54eda910160ba0414c8b4b14","54eda914c56da1ec298b485a",NA,"Switzerland",8849850
FALSE,"M",24,"Jia",0.58,1,854,55,0,0,FALSE,TRUE,TRUE,"FR","Annemasse","Saint-Cergues",39.3,0,0,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2015-04-07 09:57:11,1428400631,0,NA,NA,NA,"54edb810150ba034678b48fb","54efc552160ba02e688b480c",NA,"France",68170230
FALSE,"M",19,"xBekki",1,24,6066,240,0,0,TRUE,TRUE,TRUE,"DE","Freiburg im Breisgau","Freiburg im Breisgau",190,0,0,0,0,0,1,0,3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,1,2015-04-19 11:42:34,1429443754,0,NA,"Was soll ich sagen? Im Prinzip bin ich immer ziemlich gut drauf und verrückt.(: Leute die ich mag, ärger ich. Aber bin auch ein Gefühlsmensch ♥︎ der mit Leib und Seele an etwas dran ist, wenn es soweit ist. Auf Sex-Affären stehe ich nicht. 😉","If the sun doesn't shine, you have to!! 🔅","54ede281c56da1f63e8b46a3","5526cd7a170ba092158b487b",NA,"Germany",84482270
FALSE,"M",19,"Dorinda",0.46,3,1681,123,0,0,FALSE,TRUE,FALSE,"CH","La Chaux-de-Fonds","Boudevilliers",58.3,0,0,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2015-04-07 10:15:31,1428401731,0,NA,NA,"Aa tous ceux qui ont oubliés qu'on étaient tous égaux devant Dieu .. 🙏","54edef25e96da1ab598b456a","5503e353150ba00e0d8b4742",NA,"Switzerland",8849850
FALSE,"M",24,"No Name!",0.12,1,1232,27,0,0,TRUE,FALSE,FALSE,"DE","Ludwigshafen am Rhein","Mutterstadt",349,0,0,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-06 16:05:32,1428336332,0,NA,NA,NA,"54ee1a67e86da10f398b4d05","55228c6b140ba099048b4e45",NA,"Germany",84482270
FALSE,"M",22,"Java",0,3,1258,36,0,0,TRUE,FALSE,FALSE,"DE","Königstein im Taunus","Sölden",337,0,0,0,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-06 15:55:24,1428335724,0,NA,NA,NA,"54ee20f2c46da1f95f8b487e","54ee4e60160ba00c528b4c14",NA,"Germany",84482270
FALSE,"M",24,"Anjali",0.27,1,1472,44,0,0,TRUE,TRUE,FALSE,"CH","Bern","Bern",77.8,0,0,0,1,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-19 10:52:20,1429440740,0,NA,NA,NA,"54ee25d8e86da15d588b4ddd","54ee25e2e96da15c6c8b4764",NA,"Switzerland",8849850
FALSE,"M",23,"Ana",0.54,6,3434,177,0,0,TRUE,TRUE,TRUE,"FR","Lyon","Châtillon",169,0,0,0,1,0,1,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2015-04-19 11:51:47,1429444307,0,NA,NA,"Si t'arriv a mfr tomber amoureuse de toi, je te promet de fr de toi l'homme le plu heureu!","54ee352cc86da124838b485a","5513e4b3cb6da190438b4efb",NA,"France",68170230
FALSE,"M",21,"Tanii",0.46,3,1805,92,0,0,FALSE,TRUE,FALSE,"DE","Erkheim","Mindelheim",336,0,0,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-06 14:27:28,1428330448,0,NA,NA,"...","54ee37dde96da113258b45f5","551928ca170ba02f048b4f0c",NA,"Germany",84482270
FALSE,"M",20,"Rytah Val",0.42,2,1115,36,0,0,FALSE,TRUE,FALSE,"CH",NA,"Cortaillod",49.7,0,0,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2015-04-06 20:38:57,1428352737,0,NA,NA,"Les personnes sans conversation, ne m'intéresse pas.","54ee40a5c86da1610e8b4742","54ee40a7e96da169488b4699",NA,"Switzerland",8849850
FALSE,"M",22,"Lisa",1,7,409,2,1,0,FALSE,TRUE,FALSE,"IT","Moncalieri","Moncalieri",185,0,0,0,1,0,0,0,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,2015-04-24 03:35:22,1429846522,0,NA,NA,"sn da conoscere.... ttt da scoprire.... ho un carattere nn facileeeeee","54ee78a70b6ea151708b4771","55344991180ba07a758b48d0",NA,"Italy",58761150
FALSE,"F",23,"lea",0.58,4,2612,217,1,0,FALSE,FALSE,FALSE,"FR","Lyon","Lyon",162,0,0,0,0,0,1,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2015-04-27 19:31:40,1430163100,0,NA,NA,"je vais en decevoir certains les mecs mais c'est plus cool avec les filles ;p","54ef20cce76da10c628b45a7","54ef2206cd6da12a748b45a9",NA,"France",68170230
FALSE,"M",22,"Luu",0.62,6,3405,88,0,0,FALSE,TRUE,FALSE,"CH","Berikon","Berikon",161,0,0,0,1,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,2015-04-07 20:47:33,1428439653,0,NA,NA,"Never a failure♦️Always a lesson","54ef3230c96da114158b4eb0","551849a1e86da154148b4596",NA,"Switzerland",8849850
FALSE,"M",23,"lushi",0.04,9,4384,201,0,0,TRUE,FALSE,FALSE,"CH","Ardon","Winterthur",192,0,0,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-06 15:57:30,1428335850,0,NA,NA,NA,"54ef35cfe86da1280e8b45a4","5506de0b066ea1720d8b4e37",NA,"Switzerland",8849850
FALSE,"M",20,"Julie",1,3,1373,69,0,0,TRUE,TRUE,TRUE,"FR","Bressey-sur-Tille","Bressey-sur-Tille",0,0,0,0,1,0,1,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2015-04-26 11:06:46,1430046406,0,NA,"Je suis chiante avec un caractère de merde. je suis cuisinière de métier c'est une passion et sa me prend beaucoup de temps. En dehors du boulot j'aime être avec ma famille mes amis et m'amuser. j'ai plein de défauts mais je vais éviter de les dire.","Je suis cuisinière, et arrêter de me demander de vous faire a manger !!!","54ef3870e56da1c8178b45a0","55206b58e86da12c588b46ac",NA,"France",68170230
FALSE,"M",24,"bibi24",0.92,5,2762,185,0,0,TRUE,TRUE,FALSE,"CH","Penthaz","Penthaz",11.7,0,0,0,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2015-04-25 20:20:41,1429993241,0,NA,NA,"✨✨✨","54ef5ad4c46da136568b4bc4","54ef5b02c56da1d7768b48b5",NA,"Switzerland",8849850
FALSE,"M",26,"Sam",0.88,6,1810,60,1,0,FALSE,FALSE,TRUE,"DE","Frankfurt am Main","Frankfurt am Main",431,0,0,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-06 16:11:19,1428336679,0,NA,NA,"stolze Mami von 2 wunderbaren kids :) trau dich, oder lass es ;)","54ef7c2cea6da1eb828b4655","54ef7e53190ba0dd6f8b4a2c",NA,"Germany",84482270
FALSE,"M",22,"Elo",0,1,750,48,0,0,FALSE,TRUE,FALSE,"CH","Genève","Genève",53.1,0,0,0,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2015-04-06 18:23:22,1428344602,0,NA,NA,NA,"54ef9a44190ba0a8678b45e1","550af1180b6ea1de528b4657",NA,"Switzerland",8849850
FALSE,"M",21,"angela",0.69,13,4976,344,0,0,FALSE,FALSE,TRUE,"CH","Thun","Langenthal",117,0,0,0,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-26 19:01:13,1430074873,0,NA,NA,"😋😋","54efa5e7c76da1562b8b4d99","551e8bafc76da1b12b8b4a01",NA,"Switzerland",8849850
FALSE,"M",20,"Rahel",0.77,4,2343,31,0,0,TRUE,FALSE,FALSE,"CH","Langenthal","Langenthal",117,0,0,0,0,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-08 11:40:48,1428493248,0,NA,NA,"tshüssss NOO onenightstands❌🔞","54efa796066ea1085f8b4a9a","5500ba83170ba044788b49de",NA,"Switzerland",8849850
FALSE,"M",26,"Sophie",0.62,4,5215,243,0,0,TRUE,TRUE,FALSE,"DE","Köln","Köln",492,0,0,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,2015-04-06 16:01:08,1428336068,0,NA,NA,"🎶💎Build a Castle in The Sky and in The sand❤️💎","54f02987150ba0fc048b4b48","5516752fc96da1d2048b480f",NA,"Germany",84482270
FALSE,"M",23,":))",0,1,3593,111,0,0,FALSE,TRUE,TRUE,"CH","Adliswil","Adliswil",168,0,0,0,1,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-05 19:21:11,1428261671,0,NA,NA,NA,"54f04a04c86da1cf628b487c","54f04aa8086ea1d73c8b4be9",NA,"Switzerland",8849850
FALSE,"M",24,"alison",0.42,3,1917,166,0,0,TRUE,TRUE,TRUE,"FR","Yssingeaux","Unieux",222,0,0,0,1,0,1,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2015-04-06 14:47:17,1428331637,0,NA,NA,NA,"54f05281c86da1956c8b463f","551af952c96da10f2c8b462d",NA,"France",68170230
FALSE,"M",20,"blacknwhite",0.15,2,2893,176,0,0,FALSE,FALSE,TRUE,"CH","Bern","Bern",77,0,0,0,1,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-06 14:32:32,1428330752,0,NA,NA,NA,"54f0a92b086ea196178b4cc2","54f0a944066ea187308b4949",NA,"Switzerland",8849850
FALSE,"none",24,"sindy",0.42,2,2551,288,0,0,FALSE,FALSE,TRUE,"CH","Lörrach","Lörrach",142,0,0,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-06 14:57:40,1428332260,0,NA,NA,"👑💍💎","54f0adfb160ba07f3a8b4671","54f0ae4fca6da1d81d8b45be",NA,"Switzerland",8849850
